trans_id,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,customer_id
146952.0,5/12/2023 13:22,4520510000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18
,10/5/2023 10:37,3573420000000000.0,fraud_Gill-Dewan Pvt Ltd,entertainment,5875.31,Kiaan,Kale,F,"H.No. 35, Tandon Circle, Haridwar-374465",Gangtok,Maharashtra,81.3099515,23.879015,266086.0,Financial manager,,81.317712,23.88418,0.0,
692967.0,9/30/2023 8:58,4785310000000000.0,fraud_Bobal LLC Pvt Ltd,entertainment,4353.69,Saksham,Kakar,M,"12/090, Savant Nagar, Shahjahanpur-486935",Pudukkottai,Telangana,-22.1575015,159.935868,,"Engineer, agricultural",1/3/1954,-22.165139,159.942625,1.0,6.92e+17
,11/19/2023 6:04,,,entertainment,1943.88,Indrajit,Dass,M,"14/784, Kamdar Marg, Bhilai-138825",Bathinda,Tamil Nadu,49.9815375,-178.077712,120018.0,Fashion designer,1/1/1993,49.98662,-178.084527,0.0,8.91e+18
532875.0,,213184000000000.0,"fraud_Zacharia, Loyal and Kalita Pvt Ltd",online_shopping,2002.05,Alisha,Manda,F,"H.No. 516, Dass Street, Kolkata 811964",Mira-Bhayandar,Arunachal Pradesh,-19.7945555,88.45491,510719.0,"Therapist, music",11/20/1947,-19.776668,88.45103,0.0,-8.69e+18
299251.0,7/19/2022 15:39,30030500000000.0,"fraud_Bhatnagar, Chandran and Sama Pvt Ltd",online_shopping,3641.75,Nirvaan,Loke,M,"69, Bhalla Path, Srikakulam 120095",Sultan Pur Majra,Nagaland,-71.8860365,-33.283716,37944.0,Solicitor,7/18/1975,-71.90373,-33.271067,1.0,8.49e+17
741371.0,5/13/2023 13:23,180065000000000.0,"fraud_Handa, Mannan and Ravi Pvt Ltd",,3280.75,Piya,Gandhi,F,"03, Jani Chowk, Barasat 356063",Kadapa,Sikkim,-44.1812505,-1.994563,320876.0,Jewellery designer,1/26/1970,-44.192571,,0.0,-4.16e+18
794247.0,11/6/2023 20:31,4781040000000.0,fraud_Saini-Kota Pvt Ltd,,390.9,Saksham,Bobal,,"06/414, Desai Nagar, Guwahati-383407",Coimbatore,Assam,-86.105214,-63.547113,468292.0,Adult nurse,1/31/1951,-86.086836,-63.562709,1.0,1.37e+18
664923.0,6/21/2022 7:55,639066000000.0,"fraud_Raja, Sandal and Raval Pvt Ltd",online_shopping,1460.19,,,M,,Purnia,Himachal Pradesh,-31.4858615,,69730.0,"Optician, dispensing",2/10/1943,-31.474414,-30.769589,,-2.51e+17
910324.0,4/7/2024 12:27,4541990000000000.0,fraud_Raman-Ram Pvt Ltd,entertainment,9359.42,Oorja,Srivastava,F,"20/029, Khanna Ganj, Nagercoil 457969",Muzaffarpur,West Bengal,12.790652,,750268.0,Event organiser,7/22/1966,12.781988,40.087064,1.0,-1.84e+18
419448.0,7/9/2022 10:22,3565340000000000.0,fraud_Wagle Group Pvt Ltd,entertainment,3733.34,Tarini,,F,"00/319, Borde Path, Jehanabad 054076",Srikakulam,Tamil Nadu,-18.1778195,-141.917256,158242.0,Environmental health practitioner,1/22/1959,-18.165183,-141.923319,1.0,-7.89e+18
279371.0,2/6/2024 11:29,60470403951.0,fraud_Kala Ltd Pvt Ltd,travel,5209.38,Divit,Gour,F,"H.No. 68, Goswami, Kolkata 880905",Srikakulam,Uttar Pradesh,57.021159,-136.69345,720496.0,"Social research officer, government",11/25/1980,57.014192,-136.675493,1.0,-4.79e+18
725499.0,5/7/2022 1:05,3568440000000000.0,fraud_Kanda LLC Pvt Ltd,entertainment,2936.43,Vedika,Babu,M,"09/765, Roy Circle, Bhalswa Jahangir Pur 481606",Jodhpur,West Bengal,-28.686352,90.25322,704883.0,Fine artist,1/8/2004,-28.677582,90.250016,1.0,5125180000000000.0
103714.0,9/18/2022 19:13,4674780000000000.0,fraud_Divan Group Pvt Ltd,entertainment,5742.23,Aradhya,Ramachandran,,"87/476, Chopra Street, Orai 682318",Nagpur,Mizoram,83.033419,,217652.0,Therapeutic radiographer,10/6/1956,83.020049,21.8861,0.0,4e+18
146952.0,5/12/2023 13:22,4520510000000000.0,"fraud_Bajwa, Sandal and Issac Pvt Ltd",travel,9195.24,Bhavin,Rastogi,,,Purnia,Tamil Nadu,-89.6442875,-26.624657,319021.0,,4/26/1964,-89.628288,-26.639101,1.0,7.12e+18
471772.0,7/18/2023 22:40,2686850000000000.0,fraud_Mann and Sons Pvt Ltd,,6584.97,Samiha,Khanna,F,"H.No. 70, Sinha Road, Raichur-609629",Jhansi,Mizoram,33.98494,92.033468,,Applications developer,3/17/1960,33.981451,92.013513,0.0,-5.43e+18
440702.0,6/23/2023 1:15,3507020000000000.0,fraud_Char-Dani Pvt Ltd,,6223.93,Aayush,Sandhu,F,"H.No. 38, Raman Street, Bikaner-040145",Kolkata,Telangana,-36.389277,-111.275508,374733.0,,9/13/2001,-36.397244,-111.25844,1.0,9.09e+18
151785.0,1/9/2023 0:04,676295000000.0,fraud_Sawhney-Swamy Pvt Ltd,online_shopping,7794.2,Miraya,Chopra,,"071, Dalal Road, Rourkela 503658",Solapur,Andhra Pradesh,-3.568369,107.154906,657300.0,,,,107.153669,1.0,3.6e+18
171893.0,4/30/2023 11:43,4670900000000000.0,fraud_Rastogi Inc Pvt Ltd,entertainment,5677.85,Ojas,Bera,M,"59, Mall, Naihati 057213",Saharsa,Sikkim,,39.983677,391629.0,Food technologist,11/1/1989,39.561746,39.997473,0.0,1.1e+18
362250.0,8/17/2023 10:49,,"fraud_Deshmukh, Rajagopalan and Hayre Pvt Ltd",entertainment,7340.35,Lakshay,,F,"96, Kumar Ganj, Bhimavaram-463168",Ambarnath,Meghalaya,-25.1889005,94.768917,464634.0,Artist,5/22/1970,-25.185533,94.781016,0.0,-8.84e+18
868421.0,1/6/2024 0:56,4049640000000.0,fraud_Rajagopal-Kala Pvt Ltd,entertainment,2699.68,Jayesh,Ben,M,"115, Karpe Circle, Dewas 020757",Thanjavur,Maharashtra,-30.9958165,-159.991583,975229.0,Personnel officer,3/9/1950,-30.998719,-159.979101,0.0,-6.36e+17
871499.0,10/27/2022 3:54,,,fitness_and_medical,2134.3,Aarna,,M,"37/332, Gulati Zila, Tadepalligudem 184490",New Delhi,Manipur,,-60.770735,10245.0,"Loss adjuster, chartered",6/22/1969,64.866988,-60.770641,,4.26e+18
444546.0,7/5/2023 4:51,,,fitness_and_medical,9142.48,Elakshi,Sura,M,"04, Buch Road, Kalyan-Dombivli-984114",Hazaribagh,Rajasthan,,-172.986263,355423.0,Diagnostic radiographer,9/4/1978,-70.476136,,0.0,-3.33e+18
925784.0,5/25/2023 13:52,4.6104e+18,"fraud_Gera, Dewan and Bhagat Pvt Ltd",entertainment,400.77,Aaina,Wali,M,"36/206, Dash Chowk, Bhind 860548",Orai,Sikkim,-32.3497715,178.492233,526093.0,"Civil engineer, consulting",1/8/1964,-32.335585,178.476859,0.0,2.14e+18
137589.0,1/5/2024 16:13,4721370000000000.0,fraud_De Group Pvt Ltd,fitness_and_medical,7010.6,Samaira,Sahota,M,"H.No. 91, Viswanathan Path, Avadi 584646",Chapra,Andhra Pradesh,-27.9931835,-81.484684,595801.0,Land/geomatics surveyor,10/3/1957,-28.011238,-81.485542,1.0,4.73e+18
753164.0,6/20/2022 4:48,4985960000000000.0,"fraud_Krishna, Swaminathan and Sen Pvt Ltd",online_shopping,6261.72,Yuvraj ,,M,"185, Venkatesh Chowk, Shivpuri-734712",Rohtak,Goa,-57.2478935,158.18459,997582.0,"Surveyor, mining",6/10/2004,-57.251016,158.187854,0.0,-1.6e+17
237513.0,12/15/2022 17:44,5123160000000000.0,,,5573.82,Anahita,Randhawa,F,"59/75, D’Alia Chowk, Srikakulam 301851",Kishanganj,Punjab,75.5039135,16.389932,911314.0,Fine artist,2/3/1962,75.494146,16.401705,1.0,-4.03e+18
383119.0,4/24/2022 16:44,2477590000000000.0,fraud_Iyengar LLC Pvt Ltd,fitness_and_medical,5713.61,Elakshi,,M,"46, Dey Zila, Guntur-354847",Kanpur,,-87.4309985,-115.612112,913541.0,Toxicologist,6/13/2003,,-115.613344,,9.28e+17
574661.0,8/12/2023 5:20,343426000000000.0,fraud_Bahri-Halder Pvt Ltd,travel,,Jayan,Bala,F,"536, Bhatti Circle, Morena 676415",Ludhiana,Telangana,-32.180754,,301281.0,Archaeologist,8/21/1971,-32.186037,,0.0,
377273.0,12/4/2023 21:49,3597540000000000.0,"fraud_Dugar, Chawla and Thakur Pvt Ltd",online_shopping,8327.83,Vivaan,Sandal,M,"681, Khare Ganj, Katni 635969",Rourkela,Odisha,41.9703525,-151.622035,,Film/video editor,8/27/1981,,-151.627477,1.0,2.29e+18
,6/21/2023 9:06,3532280000000000.0,fraud_Samra Ltd Pvt Ltd,entertainment,3361.29,,Bhatti,F,"30, Khalsa Chowk, Nanded 679034",Mangalore,Madhya Pradesh,67.3751565,157.835163,613180.0,Risk analyst,1/21/2005,67.371686,157.835263,0.0,-3.67e+18
626453.0,1/2/2024 21:52,4859530000000.0,,online_shopping,8453.34,Mahika,Kapur,M,"57/68, Tank Nagar, Jodhpur 288847",Jabalpur,Tamil Nadu,4.9146905,-151.406066,275387.0,Metallurgist,3/18/1982,4.900902,-151.419125,,-5.29e+18
205801.0,11/10/2022 17:44,4001980000000000.0,fraud_Dugar-Bir Pvt Ltd,online_shopping,7590.79,Darshit,Sharma,F,"02/91, Karan, Mathura 780106",Begusarai,Tripura,40.2493075,-131.039427,805108.0,"Psychologist, sport and exercise",5/11/1984,40.260013,-131.026612,1.0,-8.2e+18
313178.0,3/16/2023 15:37,3595990000000000.0,"fraud_Chakraborty, Grewal and Barad Pvt Ltd",online_shopping,612.87,Kartik,Bandi,,"H.No. 549, Rau, Thanjavur 749062",Jhansi,Jharkhand,-89.340681,-68.394239,280749.0,Environmental consultant,1/27/1943,-89.347238,,0.0,-7.27e+18
785877.0,,3539080000000000.0,fraud_Venkatesh-Zachariah Pvt Ltd,entertainment,8147.7,Ishita,Bhatia,M,"H.No. 789, Saha Circle, Bhilai 505299",Udaipur,Chhattisgarh,16.785249,-99.901979,735509.0,"Programme researcher, broadcasting/film/video",6/9/1996,,-99.883334,1.0,6.49e+18
565584.0,4/30/2022 15:40,4068910000000.0,fraud_Dugar PLC Pvt Ltd,fitness_and_medical,,Ahana ,Banerjee,F,"07, Sethi Zila, Guna-663084",Kurnool,Madhya Pradesh,14.7320385,67.147131,210978.0,"Teacher, adult education",2/18/1977,14.742822,67.15676,0.0,6.32e+18
604303.0,6/27/2023 22:08,589350000000.0,fraud_Bath-Lata Pvt Ltd,,2305.81,Onkar,Sharma,F,"H.No. 230, Dalal Chowk, Jodhpur-659253",,Uttarakhand,52.508207,75.022618,274030.0,Accommodation manager,8/10/1987,52.519341,75.037044,,-3.19e+18
288678.0,8/30/2023 21:14,4607580000000.0,fraud_Sampath LLC Pvt Ltd,fitness_and_medical,9354.39,Yasmin,Virk,F,"46/57, Kapoor Marg, Amritsar 007987",Saharsa,Mizoram,19.899684,-129.932591,854279.0,"Geologist, engineering",1/12/2001,19.890012,-129.917844,1.0,-3.33e+17
160345.0,1/13/2024 17:46,30374000000000.0,"fraud_Ghosh, Gill and Lala Pvt Ltd",online_shopping,4501.08,Ivan,Keer,F,"81/742, Sharma Circle, Loni-420038",Allahabad,Arunachal Pradesh,84.619279,-95.683815,979891.0,Legal executive,10/14/1950,84.623966,-95.694063,1.0,3.75e+18
110711.0,6/7/2023 7:13,4590410000000000.0,"fraud_Savant, Bhardwaj and Lata Pvt Ltd",travel,8186.72,Divij,Agrawal,M,"74/000, Kara Chowk, Rourkela 653358",Rampur,Uttarakhand,27.2517865,-90.896522,738101.0,Plant breeder/geneticist,,27.232074,-90.885213,1.0,-9.05e+18
265623.0,6/15/2022 10:05,4836290000000000.0,fraud_Lata-Sule Pvt Ltd,travel,6644.09,Farhan,Basu,F,"85, Shan Zila, Phagwara-356850",Dehradun,Andhra Pradesh,88.287995,7.309939,823498.0,Production engineer,7/9/1968,88.294223,7.308595,0.0,-8.79e+18
724143.0,,4.48023e+18,"fraud_Lad, Ravel and Balay Pvt Ltd",online_shopping,3593.67,Adah,Raman,M,,Rewa,,-18.5910925,-111.929319,317730.0,Personnel officer,12/15/1963,-18.600368,-111.918489,1.0,7.81e+18
343242.0,6/13/2023 19:01,180053000000000.0,fraud_Devan and Sons Pvt Ltd,entertainment,6719.18,,Gera,M,"H.No. 55, Sankaran Road, Ramgarh-660494",Siwan,Tamil Nadu,-13.97801,-112.564946,259609.0,"Editor, film/video",10/18/1943,-13.981838,-112.561832,0.0,9.12e+17
458535.0,4/15/2023 4:01,340139000000000.0,"fraud_Din, Anne and Borde Pvt Ltd",,6827.46,Gokul,Venkataraman,F,"H.No. 37, Ganesh Marg, Ozhukarai 754068",Ratlam,Arunachal Pradesh,-24.1429685,150.262083,579161.0,Education administrator,,-24.137347,150.259106,1.0,7.15e+18
365624.0,2/9/2024 12:40,3575870000000000.0,,,5955.63,Manjari,Bhavsar,F,"679, Jaggi Chowk, Sambhal 056079",Jabalpur,Chhattisgarh,-38.1002205,120.678259,318678.0,Advertising copywriter,6/20/2003,-38.116244,120.671443,0.0,8.65e+18
452488.0,6/22/2023 15:40,4861480000000000.0,"fraud_Sahni, Grewal and Sami Pvt Ltd",fitness_and_medical,4025.97,Tejas,Desai,M,"117, Sarma Circle, Ichalkaranji-387157",Nagaon,West Bengal,-5.882687,-68.29767,871992.0,"Designer, ceramics/pottery",,-5.868046,-68.291811,1.0,-5.48e+18
339537.0,2/27/2024 23:28,3582160000000000.0,fraud_Bhavsar and Sons Pvt Ltd,online_shopping,7832.3,Ayesha,Bhatia,M,"79/85, Khosla Road, Vijayawada-481608",Moradabad,,,-0.835097,193749.0,"Geologist, engineering",3/3/1941,7.578263,-0.828614,1.0,2.12e+18
243703.0,11/13/2023 10:41,4274180000000000.0,fraud_Sekhon and Sons Pvt Ltd,entertainment,2520.49,Aarav,,M,,Tumkur,,58.137308,104.929255,260481.0,"Administrator, education",2/4/1942,58.130743,104.914807,0.0,-6.41e+18
633198.0,7/7/2023 11:34,4788740000000.0,"fraud_Kothari, Chaudhuri and Bobal Pvt Ltd",fitness_and_medical,6095.93,Zeeshan,Khatri,M,"H.No. 799, Vohra Nagar, Khora  209174",Pali,West Bengal,-11.327931,87.707192,516099.0,Equities trader,9/19/1953,-11.318156,87.717517,0.0,-6.07e+18
532753.0,5/17/2022 6:06,213115000000000.0,"fraud_Rout, Srinivas and Grover Pvt Ltd",entertainment,,Darshit,Dixit,F,"017, Arora Chowk, Morbi 499116",Sambalpur,,-49.753286,-19.240253,21889.0,Primary school teacher,,-49.733987,-19.240572,1.0,-3.62e+18
618963.0,4/3/2024 21:44,2657720000000000.0,fraud_Barman LLC Pvt Ltd,online_shopping,2422.39,Saanvi,Balakrishnan,F,"314, Majumdar Marg, Tirupati 468102",Bhiwani,Gujarat,-44.472575,34.026426,,Air broker,3/18/1988,-44.475856,34.012534,1.0,5.72e+18
652042.0,10/24/2023 18:12,4.56922e+18,"fraud_Andra, Walia and Suri Pvt Ltd",entertainment,7293.97,Lakshay,Bava,M,"H.No. 85, Biswas Zila, Noida-363987",Raiganj,Sikkim,82.109083,-63.194746,804888.0,"Administrator, charities/voluntary organisations",11/29/2005,82.117448,,1.0,3.73e+18
260233.0,8/31/2022 15:07,,fraud_Cheema-Zacharia Pvt Ltd,fitness_and_medical,4336.26,Rhea,Joshi,F,"44, Salvi Chowk, Bhimavaram-573616",Nizamabad,,88.8019855,51.786204,531711.0,"Development worker, international aid",10/1/1948,88.785056,51.781427,0.0,-1.52e+17
583375.0,10/16/2023 9:24,213178000000000.0,"fraud_Badami, Saran and Anne Pvt Ltd",fitness_and_medical,5914.99,Aniruddh,Shetty,F,"46/48, Bora Road, Tezpur 925496",Giridih,Tripura,2.9717085,7.573051,,Exercise physiologist,6/25/1985,2.954004,7.574052,1.0,6.79e+18
497731.0,2/20/2024 4:46,213111000000000.0,fraud_Kata-Dhar Pvt Ltd,online_shopping,8835.39,Kabir,Contractor,M,"71/44, Deo Street, Machilipatnam-112901",Solapur,Maharashtra,11.893082,-104.589599,732525.0,Physiological scientist,9/9/1961,11.898016,-104.600976,0.0,6e+18
638297.0,2/4/2023 2:07,180053000000000.0,"fraud_Bhatnagar, Barman and Viswanathan Pvt Ltd",travel,5174.29,Alia,Dugal,F,"H.No. 685, Bhatnagar Chowk, Ludhiana 999774",,,50.331388,104.634081,923227.0,Building services engineer,9/20/1986,50.314943,104.652045,1.0,
435239.0,,4952030000000000.0,"fraud_Karnik, Gupta and Shukla Pvt Ltd",entertainment,7268.91,Purab,Das,F,"217, Savant Chowk, Jehanabad-970238",Tezpur,Maharashtra,64.5397935,-118.233994,831819.0,"Production assistant, radio",11/25/2001,64.538916,-118.251833,0.0,3.14e+18
137589.0,1/5/2024 16:13,4721370000000000.0,fraud_De Group Pvt Ltd,fitness_and_medical,7010.6,Samaira,Sahota,M,"H.No. 91, Viswanathan Path, Avadi 584646",Chapra,Andhra Pradesh,-27.9931835,-81.484684,595801.0,Land/geomatics surveyor,10/3/1957,-28.011238,-81.485542,1.0,4.73e+18
362250.0,8/17/2023 10:49,,"fraud_Deshmukh, Rajagopalan and Hayre Pvt Ltd",entertainment,7340.35,Lakshay,,F,"96, Kumar Ganj, Bhimavaram-463168",Ambarnath,Meghalaya,-25.1889005,94.768917,464634.0,Artist,5/22/1970,-25.185533,94.781016,0.0,-8.84e+18
384090.0,9/24/2022 17:18,501862000000.0,fraud_Mangal-Karan Pvt Ltd,,8727.08,Nitara,Arora,M,"07, Krishna Nagar, Rourkela-148378",Bareilly,Maharashtra,,165.215735,116043.0,Manufacturing engineer,11/21/1969,-28.192251,165.224599,1.0,-8.29e+18
542747.0,5/13/2023 7:32,180099000000000.0,fraud_Bhandari-Khanna Pvt Ltd,entertainment,1997.86,,Doctor,M,"63/58, Shan Road, Hyderabad-052369",Pune,Maharashtra,,33.6808,544992.0,Administrator,8/20/1996,-36.847699,33.697866,0.0,5.77e+18
355859.0,6/10/2023 1:38,30338200000000.0,fraud_Badami-Chahal Pvt Ltd,fitness_and_medical,8760.33,Shaan,Gola,F,"67, Kalla Ganj, Karaikudi 422121",Bokaro,Meghalaya,10.800613,128.719889,668665.0,"Therapist, drama",7/21/2000,10.786513,128.737108,0.0,1.35e+18
987961.0,4/8/2024 7:51,6011250000000000.0,,travel,8703.87,Shlok,Manne,F,"H.No. 62, Lalla, Kumbakonam-881755",Kulti,Uttar Pradesh,20.501036,110.70799,966106.0,Music tutor,4/3/1976,20.519965,110.7191,1.0,
,10/1/2023 0:22,6011220000000000.0,"fraud_Edwin, Ramakrishnan and Dass Pvt Ltd",travel,9077.17,Sara,Kothari,,"317, Tailor Path, Kurnool 107925",Bhilwara,Goa,-40.039286,19.411274,691771.0,Radio broadcast assistant,10/23/1956,-40.035909,19.392859,0.0,-4.63e+18
592689.0,2/6/2023 3:09,583004000000.0,"fraud_Dugar, Wagle and Dubey Pvt Ltd",fitness_and_medical,5121.3,Tiya,,F,"67/39, Kalla Chowk, Kamarhati-706078",Medininagar,Uttar Pradesh,-70.542658,,874048.0,Consulting civil engineer,2/4/1977,-70.553461,-37.629061,0.0,2.09e+18
351801.0,1/6/2023 20:39,348463000000000.0,fraud_Gala Inc Pvt Ltd,entertainment,6157.15,Chirag,,M,"H.No. 718, Vohra Marg, Karaikudi-659027",Phusro,Nagaland,65.504006,40.709343,491680.0,Technical author,8/12/1976,65.490642,40.708242,1.0,4.72e+18
682924.0,7/24/2023 0:20,4603880000000000.0,fraud_Varma-Basu Pvt Ltd,online_shopping,,Biju,Grewal,M,"H.No. 170, Kalita Circle, Durg-085714",Korba,Haryana,12.3684535,44.882242,567921.0,,3/31/2006,12.374203,44.877411,,5.08e+17
379376.0,4/16/2023 20:31,4432930000000.0,,travel,1025.9,Seher,Kata,F,"160, Kakar Nagar, Tirunelveli-683991",Korba,Arunachal Pradesh,59.3242875,1.901286,736254.0,,12/21/1987,59.321479,1.902759,,-1.94e+17
597731.0,,3555210000000000.0,fraud_Ramachandran-Reddy Pvt Ltd,fitness_and_medical,9632.55,Jayesh,Bhavsar,F,"678, Krishna Street, Saharanpur 954244",Ranchi,Manipur,-32.397919,-103.618565,116445.0,Restaurant manager,3/2/2006,-32.382735,-103.602143,0.0,-1.78e+18
953833.0,8/19/2023 8:49,6545590000000000.0,"fraud_Kibe, Ganesh and Bal Pvt Ltd",fitness_and_medical,2521.33,Baiju,Basak,M,"98/435, Kulkarni Street, Hyderabad-981429",Nagpur,Sikkim,-71.5226515,-19.989614,358008.0,"Therapist, drama",1/15/1993,-71.519676,-20.006354,0.0,8.1e+18
378056.0,11/8/2023 8:52,4730920000000.0,"fraud_Bail, Sawhney and Sachar Pvt Ltd",fitness_and_medical,3180.38,,Mannan,M,"44/475, Mand, Nangloi Jat 663428",Cuttack,Arunachal Pradesh,-4.491414,50.800938,496746.0,,11/5/1951,-4.482409,50.785306,1.0,6.78e+18
586474.0,3/2/2023 10:36,342834000000000.0,fraud_Sankaran-Anand Pvt Ltd,fitness_and_medical,688.48,Urvi,Master,F,"508, Mand Nagar, Surat-532038",Arrah,Tripura,36.3775785,83.228213,,Bonds trader,2/16/2000,36.358826,,1.0,-5.77e+18
966110.0,3/29/2023 17:02,348073000000000.0,fraud_Jain-Randhawa Pvt Ltd,online_shopping,,Rasha,Bera,F,"H.No. 465, Walia Nagar, Allahabad-130142",Kharagpur,West Bengal,28.180269,144.242607,588682.0,Adult guidance worker,12/4/1975,28.197844,144.222918,0.0,4.63e+18
,5/3/2022 5:20,374830000000000.0,,entertainment,8920.08,Navya,Taneja,F,"000, Karnik Street, Guwahati-599934",Tumkur,Chhattisgarh,20.1543935,44.315771,507012.0,Ambulance person,11/7/1968,20.152981,44.30613,1.0,-7.24e+18
291178.0,7/13/2022 1:12,377474000000000.0,fraud_Mammen Inc Pvt Ltd,travel,5014.31,Yuvaan,Wali,M,"063, Barad Path, Ambattur 404966",,Bihar,,162.895924,44429.0,"Psychologist, counselling",11/26/1997,-59.607683,162.880077,1.0,
542747.0,5/13/2023 7:32,180099000000000.0,fraud_Bhandari-Khanna Pvt Ltd,entertainment,1997.86,,Doctor,M,"63/58, Shan Road, Hyderabad-052369",Pune,Maharashtra,,33.6808,544992.0,Administrator,8/20/1996,-36.847699,33.697866,0.0,5.77e+18
815001.0,,3570940000000000.0,fraud_Virk-Kibe Pvt Ltd,entertainment,1454.81,,Raman,F,"26/72, Walla Chowk, Junagadh-179625",Nashik,Assam,-32.7680945,161.610369,503982.0,English as a foreign language teacher,12/21/1939,-32.770912,161.622691,1.0,
,,3555260000000000.0,"fraud_Hans, Sawhney and Ahluwalia Pvt Ltd",,5822.93,,Chadha,F,"37/97, Deol Circle, Amritsar-775878",Noida,Telangana,,-160.204034,346454.0,"Producer, radio",12/23/1994,27.286938,-160.212687,1.0,7.22e+16
106912.0,6/13/2023 5:34,6564040000000000.0,fraud_Chaudhari LLC Pvt Ltd,travel,8888.46,Gokul,Vala,F,"H.No. 556, Dhillon Ganj, Bathinda 244575",Jodhpur,,49.4759675,114.44412,837486.0,Industrial buyer,12/24/1980,49.459902,114.439012,0.0,-7.69e+18
756974.0,5/5/2022 14:31,4943450000000.0,fraud_Ray-Hegde Pvt Ltd,online_shopping,2045.89,Vanya,Sarraf,M,"556, Kata Zila, Jhansi-935082",Tenali,Kerala,-38.1978205,-61.695542,548813.0,Musician,8/6/1965,-38.185459,-61.7113,1.0,3.97e+18
132113.0,8/12/2022 7:19,4697120000000000.0,fraud_Saran and Sons Pvt Ltd,entertainment,7184.53,Gokul,Bhatnagar,F,"499, Rama Path, Firozabad 924703",Fatehpur,Himachal Pradesh,19.5254685,125.140296,592566.0,"Engineer, manufacturing",7/9/1968,19.545326,125.142605,0.0,5.03e+18
802993.0,10/24/2023 16:21,3544690000000000.0,"fraud_Soni, Maharaj and Sunder Pvt Ltd",fitness_and_medical,9859.66,Renee,Grewal,F,"00/69, Date, Coimbatore 848101",Vellore,Bihar,85.125323,-170.137318,198276.0,"Geologist, engineering",8/21/1945,85.127879,-170.136443,0.0,3.57e+18
940258.0,3/3/2023 23:28,586224000000.0,"fraud_Mani, Saini and Sampath Pvt Ltd",travel,9626.58,Anaya,Bobal,,"H.No. 544, Kota Path, Chandigarh 666949",Orai,Haryana,-9.1357155,-31.866989,157961.0,Product designer,5/24/2000,-9.121807,-31.875016,1.0,7.17e+18
741561.0,3/9/2024 13:55,4807490000000000.0,"fraud_Dey, Kothari and Sood Pvt Ltd",fitness_and_medical,900.51,Romil,Lal,F,"63/31, Keer Nagar, Farrukhabad 661688",Malda,West Bengal,52.2567005,-104.506982,591964.0,"Therapist, sports",6/30/1961,52.275231,-104.505203,1.0,-3.13e+18
863286.0,7/27/2023 15:22,180041000000000.0,fraud_Vasa-Dyal Pvt Ltd,entertainment,5843.22,Bhavin,Jhaveri,M,"H.No. 09, Varty Ganj, Bhilai-640835",Agra,Arunachal Pradesh,-37.543123,37.972625,767005.0,Manufacturing systems engineer,5/19/1938,-37.559066,37.954343,1.0,4.58e+18
769397.0,8/12/2023 17:09,3512270000000000.0,fraud_Rattan Ltd Pvt Ltd,travel,1094.55,Himmat,Dube,F,"470, Sami Marg, Sambhal-737270",Asansol,Nagaland,74.5017105,37.977872,432786.0,,9/20/1976,74.499255,,0.0,3.1e+18
184585.0,10/24/2023 5:21,501806000000.0,fraud_Chakraborty-Hegde Pvt Ltd,,2067.71,Inaaya ,Shah,M,"51/712, Suri Road, Amritsar 212957",Pudukkottai,West Bengal,5.682341,-54.733809,393773.0,Office manager,1/4/2001,5.698771,-54.741168,,7.48e+18
506978.0,7/10/2022 14:30,376706000000000.0,,,6252.39,Dishani,Soni,M,"90, Sastry Path, Unnao-899771",Jaunpur,Gujarat,-11.848948,166.208889,228040.0,Geographical information systems officer,3/31/1947,-11.845321,166.218459,1.0,4.95e+18
511005.0,6/13/2022 9:46,4.44342e+18,fraud_Sastry-Dubey Pvt Ltd,,8437.21,Kismat,Kalla,F,"H.No. 78, Kar Street, Raipur 493233",Rourkela,Meghalaya,6.673446,,653447.0,,,6.680722,-79.105443,1.0,2.31e+17
765331.0,3/27/2024 17:01,5377380000000000.0,"fraud_Khatri, Dhawan and Goda Pvt Ltd",fitness_and_medical,8001.62,Vaibhav,Chhabra,,"H.No. 866, Chaudhary Road, Rajkot 524820",Bhavnagar,Mizoram,78.923135,-116.495801,93145.0,Hotel manager,9/21/1942,78.913697,-116.497608,0.0,7.4e+18
624221.0,2/7/2023 20:50,4.03001e+18,fraud_Lad-Mahajan Pvt Ltd,entertainment,1869.38,Ojas,Taneja,F,"H.No. 338, Kamdar Circle, Kolkata 307667",Thane,Rajasthan,40.7194355,51.282005,532874.0,Air traffic controller,7/13/1946,40.73385,,1.0,-8.46e+18
725499.0,5/7/2022 1:05,3568440000000000.0,fraud_Kanda LLC Pvt Ltd,entertainment,2936.43,Vedika,Babu,M,"09/765, Roy Circle, Bhalswa Jahangir Pur 481606",Jodhpur,West Bengal,-28.686352,90.25322,704883.0,Fine artist,1/8/2004,-28.677582,90.250016,1.0,5125180000000000.0
